contract_version,benchmark,benchmark_kind,target_id,candidate_id,method,label_metric,label,rank,selected,tie_group_size,labelled
1,casp15,prediction_pool,R1128,casp15_R1128TS235_4,contact,usalign_tm,0.237,126,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS439_1,contact,usalign_tm,0.3359,127,False,2,True
1,casp15,prediction_pool,R1128,casp15_R1128TS229_1,contact,usalign_tm,0.3359,128,False,2,True
1,casp15,prediction_pool,R1128,casp15_R1128TS287_3,contact,usalign_tm,0.5835,129,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS287_2,contact,usalign_tm,0.3122,130,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS287_5,contact,usalign_tm,0.313,131,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS287_4,contact,usalign_tm,0.337,132,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS131_4,contact,usalign_tm,0.0952,133,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS131_3,contact,usalign_tm,0.1515,134,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS131_1,contact,usalign_tm,0.1151,135,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS131_2,contact,usalign_tm,0.1209,136,False,1,True
1,casp15,prediction_pool,R1128,casp15_R1128TS097_1,contact,usalign_tm,0.1658,137,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS238_3,contact,usalign_tm,0.1547,1,True,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS238_1,contact,usalign_tm,0.2012,2,True,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS238_2,contact,usalign_tm,0.2028,3,True,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS470_2,contact,usalign_tm,0.1985,4,True,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS489_2,contact,usalign_tm,0.1985,5,True,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS489_5,contact,usalign_tm,0.1639,6,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS470_5,contact,usalign_tm,0.1639,7,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS444_3,contact,usalign_tm,0.1989,8,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS489_1,contact,usalign_tm,0.1989,9,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS470_1,contact,usalign_tm,0.1989,10,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS489_4,contact,usalign_tm,0.1928,11,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS470_4,contact,usalign_tm,0.1928,12,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS470_3,contact,usalign_tm,0.2046,13,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS489_3,contact,usalign_tm,0.2046,14,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS177_1,contact,usalign_tm,0.1606,15,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS029_5,contact,usalign_tm,0.1759,16,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS239_5,contact,usalign_tm,0.2189,17,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS444_4,contact,usalign_tm,0.2189,18,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS029_2,contact,usalign_tm,0.1935,19,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS235_2,contact,usalign_tm,0.2519,20,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS235_3,contact,usalign_tm,0.2968,21,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS229_4,contact,usalign_tm,0.2543,22,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS081_1,contact,usalign_tm,0.5755,23,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS416_3,contact,usalign_tm,0.1837,24,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS239_3,contact,usalign_tm,0.1837,25,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS081_3,contact,usalign_tm,0.5655,26,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS235_1,contact,usalign_tm,0.2529,27,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS128_5,contact,usalign_tm,0.4268,28,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS081_4,contact,usalign_tm,0.5928,29,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS081_2,contact,usalign_tm,0.5897,30,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS439_3,contact,usalign_tm,0.2531,31,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS229_3,contact,usalign_tm,0.2531,32,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS239_4,contact,usalign_tm,0.2531,33,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS029_4,contact,usalign_tm,0.1986,34,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS110_1,contact,usalign_tm,0.272,35,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS232_4,contact,usalign_tm,0.6039,36,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS054_3,contact,usalign_tm,0.1968,37,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS392_3,contact,usalign_tm,0.2264,38,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS128_4,contact,usalign_tm,0.429,39,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS232_3,contact,usalign_tm,0.7477,40,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS232_5,contact,usalign_tm,0.7169,41,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS081_5,contact,usalign_tm,0.4653,42,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS392_2,contact,usalign_tm,0.1987,43,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS347_4,contact,usalign_tm,0.699,44,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS232_1,contact,usalign_tm,0.699,45,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS456_1,contact,usalign_tm,0.699,46,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS347_2,contact,usalign_tm,0.699,47,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS347_3,contact,usalign_tm,0.699,48,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS456_4,contact,usalign_tm,0.699,49,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS456_2,contact,usalign_tm,0.699,50,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS456_5,contact,usalign_tm,0.699,51,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS347_5,contact,usalign_tm,0.699,52,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS456_3,contact,usalign_tm,0.699,53,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS325_4,contact,usalign_tm,0.699,54,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS347_1,contact,usalign_tm,0.699,55,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS325_2,contact,usalign_tm,0.699,56,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS325_3,contact,usalign_tm,0.699,57,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS325_5,contact,usalign_tm,0.699,58,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS325_1,contact,usalign_tm,0.699,59,False,16,True
1,casp15,prediction_pool,R1136,casp15_R1136TS128_3,contact,usalign_tm,0.4372,60,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS125_3,contact,usalign_tm,0.2357,61,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS232_2,contact,usalign_tm,0.6358,62,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS128_2,contact,usalign_tm,0.4723,63,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS128_1,contact,usalign_tm,0.5332,64,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS029_3,contact,usalign_tm,0.2084,65,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS392_1,contact,usalign_tm,0.296,66,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS035_4,contact,usalign_tm,0.1891,67,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS245_5,contact,usalign_tm,0.1874,68,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS444_2,contact,usalign_tm,0.1709,69,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS385_1,contact,usalign_tm,0.1709,70,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS245_1,contact,usalign_tm,0.1709,71,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS110_3,contact,usalign_tm,0.2987,72,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS416_1,contact,usalign_tm,0.2189,73,False,4,True
1,casp15,prediction_pool,R1136,casp15_R1136TS239_1,contact,usalign_tm,0.2189,74,False,4,True
1,casp15,prediction_pool,R1136,casp15_R1136TS229_1,contact,usalign_tm,0.2189,75,False,4,True
1,casp15,prediction_pool,R1136,casp15_R1136TS439_1,contact,usalign_tm,0.2189,76,False,4,True
1,casp15,prediction_pool,R1136,casp15_R1136TS110_2,contact,usalign_tm,0.2701,77,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS229_2,contact,usalign_tm,0.2194,78,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS439_2,contact,usalign_tm,0.2194,79,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS029_1,contact,usalign_tm,0.1787,80,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS110_4,contact,usalign_tm,0.304,81,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS119_5,contact,usalign_tm,0.2232,82,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS147_1,contact,usalign_tm,0.2681,83,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS147_3,contact,usalign_tm,0.228,84,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS185_1,contact,usalign_tm,0.2959,85,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS444_5,contact,usalign_tm,0.1513,86,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS245_3,contact,usalign_tm,0.1513,87,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS248_2,contact,usalign_tm,0.2077,88,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS248_1,contact,usalign_tm,0.2445,89,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS185_5,contact,usalign_tm,0.2778,90,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS248_4,contact,usalign_tm,0.2094,91,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS119_3,contact,usalign_tm,0.3198,92,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS054_2,contact,usalign_tm,0.2526,93,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS248_3,contact,usalign_tm,0.239,94,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS248_5,contact,usalign_tm,0.2383,95,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS235_5,contact,usalign_tm,0.2182,96,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS229_5,contact,usalign_tm,0.2425,97,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS439_5,contact,usalign_tm,0.2425,98,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS239_2,contact,usalign_tm,0.2494,99,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS147_5,contact,usalign_tm,0.3314,100,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS245_4,contact,usalign_tm,0.183,101,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS035_1,contact,usalign_tm,0.24,102,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS287_2,contact,usalign_tm,0.5966,103,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS185_3,contact,usalign_tm,0.3228,104,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS434_3,contact,usalign_tm,0.1826,105,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS245_2,contact,usalign_tm,0.168,106,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS035_2,contact,usalign_tm,0.2125,107,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS235_4,contact,usalign_tm,0.2851,108,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS035_3,contact,usalign_tm,0.2139,109,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS119_1,contact,usalign_tm,0.4635,110,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS434_5,contact,usalign_tm,0.214,111,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS119_2,contact,usalign_tm,0.3347,112,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS227_2,contact,usalign_tm,0.2096,113,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS035_5,contact,usalign_tm,0.1963,114,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS287_3,contact,usalign_tm,0.552,115,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS185_2,contact,usalign_tm,0.282,116,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS227_5,contact,usalign_tm,0.2412,117,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS119_4,contact,usalign_tm,0.3843,118,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS434_1,contact,usalign_tm,0.2645,119,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS076_1,contact,usalign_tm,0.1916,120,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS287_1,contact,usalign_tm,0.5422,121,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS076_3,contact,usalign_tm,0.2201,122,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS054_5,contact,usalign_tm,0.3663,123,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS434_4,contact,usalign_tm,0.2175,124,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS227_1,contact,usalign_tm,0.1968,125,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS444_1,contact,usalign_tm,0.2374,126,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS076_5,contact,usalign_tm,0.2374,127,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS125_1,contact,usalign_tm,0.2374,128,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS434_2,contact,usalign_tm,0.2275,129,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS227_4,contact,usalign_tm,0.24,130,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS416_2,contact,usalign_tm,0.2654,131,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS125_2,contact,usalign_tm,0.2654,132,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS147_4,contact,usalign_tm,0.2782,133,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS076_2,contact,usalign_tm,0.2346,134,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS287_5,contact,usalign_tm,0.5753,135,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS054_4,contact,usalign_tm,0.2529,136,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS227_3,contact,usalign_tm,0.2706,137,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS185_4,contact,usalign_tm,0.2914,138,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS076_4,contact,usalign_tm,0.2975,139,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS147_2,contact,usalign_tm,0.1999,140,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS287_4,contact,usalign_tm,0.5844,141,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS110_5,contact,usalign_tm,0.2484,142,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS125_4,contact,usalign_tm,0.2224,143,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS439_4,contact,usalign_tm,0.2224,144,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS416_4,contact,usalign_tm,0.2224,145,False,3,True
1,casp15,prediction_pool,R1136,casp15_R1136TS054_1,contact,usalign_tm,0.2368,146,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS125_5,contact,usalign_tm,0.1904,147,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS416_5,contact,usalign_tm,0.1904,148,False,2,True
1,casp15,prediction_pool,R1136,casp15_R1136TS131_5,contact,usalign_tm,0.1161,149,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS131_1,contact,usalign_tm,0.1106,150,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS131_4,contact,usalign_tm,0.1275,151,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS131_2,contact,usalign_tm,0.1214,152,False,1,True
1,casp15,prediction_pool,R1136,casp15_R1136TS097_1,contact,usalign_tm,0.1629,153,False,5,True
1,casp15,prediction_pool,R1136,casp15_R1136TS097_3,contact,usalign_tm,0.1629,154,False,5,True
1,casp15,prediction_pool,R1136,casp15_R1136TS097_5,contact,usalign_tm,0.1629,155,False,5,True
1,casp15,prediction_pool,R1136,casp15_R1136TS097_4,contact,usalign_tm,0.1629,156,False,5,True
1,casp15,prediction_pool,R1136,casp15_R1136TS097_2,contact,usalign_tm,0.1629,157,False,5,True
1,casp15,prediction_pool,R1136,casp15_R1136TS131_3,contact,usalign_tm,0.1223,158,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS238_4,contact,usalign_tm,0.0691,1,True,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS238_3,contact,usalign_tm,0.0757,2,True,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS238_2,contact,usalign_tm,0.1115,3,True,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS238_1,contact,usalign_tm,0.1337,4,True,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS229_2,contact,usalign_tm,0.1403,5,True,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS239_1,contact,usalign_tm,0.1339,6,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS229_1,contact,usalign_tm,0.1339,7,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS470_2,contact,usalign_tm,0.1608,8,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS489_2,contact,usalign_tm,0.1558,9,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS489_3,contact,usalign_tm,0.1739,10,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS470_1,contact,usalign_tm,0.1633,11,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS470_5,contact,usalign_tm,0.1586,12,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS470_4,contact,usalign_tm,0.1609,13,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS489_1,contact,usalign_tm,0.1747,14,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS470_3,contact,usalign_tm,0.1926,15,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS489_4,contact,usalign_tm,0.1734,16,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS489_5,contact,usalign_tm,0.1808,17,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS239_5,contact,usalign_tm,0.1898,18,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS232_3,contact,usalign_tm,0.5926,19,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS029_2,contact,usalign_tm,0.1818,20,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS029_1,contact,usalign_tm,0.1818,21,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS232_5,contact,usalign_tm,0.583,22,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS081_2,contact,usalign_tm,0.5514,23,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS081_1,contact,usalign_tm,0.5072,24,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS232_4,contact,usalign_tm,0.5988,25,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS239_2,contact,usalign_tm,0.2674,26,False,3,True
1,casp15,prediction_pool,R1138,casp15_R1138TS229_3,contact,usalign_tm,0.2674,27,False,3,True
1,casp15,prediction_pool,R1138,casp15_R1138TS416_2,contact,usalign_tm,0.2674,28,False,3,True
1,casp15,prediction_pool,R1138,casp15_R1138TS232_1,contact,usalign_tm,0.6496,29,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS239_4,contact,usalign_tm,0.267,30,False,5,True
1,casp15,prediction_pool,R1138,casp15_R1138TS416_4,contact,usalign_tm,0.267,31,False,5,True
1,casp15,prediction_pool,R1138,casp15_R1138TS076_5,contact,usalign_tm,0.267,32,False,5,True
1,casp15,prediction_pool,R1138,casp15_R1138TS229_4,contact,usalign_tm,0.267,33,False,5,True
1,casp15,prediction_pool,R1138,casp15_R1138TS439_4,contact,usalign_tm,0.267,34,False,5,True
1,casp15,prediction_pool,R1138,casp15_R1138TS232_2,contact,usalign_tm,0.6297,35,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS054_1,contact,usalign_tm,0.2059,36,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS177_1,contact,usalign_tm,0.0912,37,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS128_1,contact,usalign_tm,0.4171,38,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS081_4,contact,usalign_tm,0.5334,39,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS128_2,contact,usalign_tm,0.4277,40,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS081_5,contact,usalign_tm,0.5438,41,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS076_3,contact,usalign_tm,0.2618,42,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS229_5,contact,usalign_tm,0.2637,43,False,3,True
1,casp15,prediction_pool,R1138,casp15_R1138TS239_3,contact,usalign_tm,0.2637,44,False,3,True
1,casp15,prediction_pool,R1138,casp15_R1138TS439_5,contact,usalign_tm,0.2637,45,False,3,True
1,casp15,prediction_pool,R1138,casp15_R1138TS128_5,contact,usalign_tm,0.2507,46,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS081_3,contact,usalign_tm,0.5335,47,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS287_1,contact,usalign_tm,0.5141,48,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS076_4,contact,usalign_tm,0.1806,49,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS287_3,contact,usalign_tm,0.5075,50,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS245_3,contact,usalign_tm,0.1624,51,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS245_2,contact,usalign_tm,0.1608,52,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS245_5,contact,usalign_tm,0.1842,53,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS245_4,contact,usalign_tm,0.2052,54,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS392_5,contact,usalign_tm,0.2559,55,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS128_4,contact,usalign_tm,0.4017,56,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS054_3,contact,usalign_tm,0.1572,57,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS392_4,contact,usalign_tm,0.1755,58,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS392_2,contact,usalign_tm,0.2018,59,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS119_1,contact,usalign_tm,0.1936,60,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS054_5,contact,usalign_tm,0.2087,61,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS235_1,contact,usalign_tm,0.1777,62,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS392_3,contact,usalign_tm,0.2119,63,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS385_1,contact,usalign_tm,0.1586,64,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS245_1,contact,usalign_tm,0.1586,65,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS235_2,contact,usalign_tm,0.1829,66,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS125_3,contact,usalign_tm,0.242,67,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS416_3,contact,usalign_tm,0.242,68,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS128_3,contact,usalign_tm,0.194,69,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS125_4,contact,usalign_tm,0.1959,70,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS434_1,contact,usalign_tm,0.1788,71,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS185_3,contact,usalign_tm,0.2545,72,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS227_2,contact,usalign_tm,0.1929,73,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS076_2,contact,usalign_tm,0.2808,74,False,4,True
1,casp15,prediction_pool,R1138,casp15_R1138TS439_3,contact,usalign_tm,0.2808,75,False,4,True
1,casp15,prediction_pool,R1138,casp15_R1138TS416_1,contact,usalign_tm,0.2808,76,False,4,True
1,casp15,prediction_pool,R1138,casp15_R1138TS125_1,contact,usalign_tm,0.2808,77,False,4,True
1,casp15,prediction_pool,R1138,casp15_R1138TS147_5,contact,usalign_tm,0.24,78,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS287_4,contact,usalign_tm,0.3657,79,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS035_5,contact,usalign_tm,0.1245,80,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS248_5,contact,usalign_tm,0.1245,81,False,2,True
1,casp15,prediction_pool,R1138,casp15_R1138TS287_5,contact,usalign_tm,0.3439,82,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS147_3,contact,usalign_tm,0.1698,83,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS227_5,contact,usalign_tm,0.2656,84,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS119_3,contact,usalign_tm,0.3255,85,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS054_2,contact,usalign_tm,0.2477,86,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS434_3,contact,usalign_tm,0.207,87,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS227_4,contact,usalign_tm,0.3046,88,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS434_5,contact,usalign_tm,0.2332,89,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS227_1,contact,usalign_tm,0.2571,90,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS227_3,contact,usalign_tm,0.2055,91,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS147_1,contact,usalign_tm,0.1956,92,False,1,True
1,casp15,prediction_pool,R1138,casp15_R1138TS035_4,contact,usalign_tm,0.1481,93,False,2,True
